customer_id,amount,recommended_action,recovery_probability,expected_revenue,net_expected_revenue,human_approval,reason,recovery_reasons
C14369,4782.25,Reminder,0.38063423344036285,1820.2880628701753,1524.0419728109473,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14370,992.54,Reminder,0.7947052979040007,788.7767963816368,783.7767963816368,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C14371,2584.32,Retry,0.9015996503747638,2330.0220084565094,2135.620247779989,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14372,1669.62,Retry,0.7382924350778848,1232.6678154547378,1126.0543902183588,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C14373,4457.4,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14374,8862.71,Reminder,0.7513592518975917,6659.079155385304,5055.900158092832,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14375,6706.65,Reminder,0.7246282117068485,4859.827796043735,4077.255348676738,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14376,599.88,Retry,0.9734988158840051,583.982469672497,575.982469672497,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14377,20490.27,Retry,0.4206151267510849,8618.517513213954,7921.036112156838,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C14378,5065.83,Reminder,0.5781301010775532,2928.7088099417015,2220.818695555693,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14379,2149.2,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C14380,4535.78,Reminder,0.8506811168253554,3858.5023960741105,3236.142012702253,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14381,4605.48,Retry,0.6340733656297899,2920.2122039406845,2912.2122039406845,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14382,2346.24,Reminder,0.35674722120651897,837.014600283583,765.0534322608964,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14383,4686.23,Reminder,0.5740125967948537,2689.955051477947,2039.3658391232398,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14384,2460.38,Reminder,0.6214556390537976,1529.0170252151827,1401.695663197968,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C14385,2894.48,Retry,0.6560243266925521,1898.849293125058,1890.849293125058,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14386,2310.05,Reminder,0.30625046771013054,707.4538929337871,532.6649586296782,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14387,1271.45,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14388,4494.99,Reminder,0.30137690196294453,1354.686160554416,1132.9363748657092,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14389,6388.72,Reminder,0.5407747260441472,3454.8583077727644,2620.692313907301,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14390,6038.78,Reminder,0.5484286752621641,3311.840115599651,2776.945697103707,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14391,7707.81,Reminder,0.48302536321517175,3723.067724843533,3122.3768888685677,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14392,5184.98,Reminder,0.6287756526541021,3260.189183498466,2472.743779458834,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14393,2611.99,Retry,0.7033662914756382,1837.185719671452,1682.2108620977358,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14394,7830.49,Retry,0.6731424643765472,5271.035335875909,5263.035335875909,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14395,1350.24,Retry,0.9397230397284639,1268.8516371629612,1159.3435061899243,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14396,1945.96,Retry,0.8494301140847711,1652.9570248044013,1644.9570248044013,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C14397,1849.54,Reminder,0.36283271674981077,671.073622937445,666.073622937445,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C14398,9490.95,Reminder,0.8265781839651455,7845.012215103998,5957.209283479038,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14399,8503.9,Reminder,0.7200754157118553,6123.449327672046,5138.697435244519,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14400,5907.0,Reminder,0.4862967630555282,2872.554979369005,2407.9461826699644,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14401,9429.45,Retry,0.884811376611673,8343.284635190941,8335.284635190941,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C14402,1979.55,Reminder,0.3038027821639368,601.3927974326211,596.3927974326211,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C14403,5286.57,Reminder,0.6387612767032552,3376.856202581128,2561.410713961657,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14404,3618.84,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14405,7875.84,Retry,0.715891904646432,5638.250098290556,5179.190090427312,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14406,3647.77,Retry,0.8159824171128219,2976.5161816716386,2968.5161816716386,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C14407,2939.8,Retry,0.772200878817135,2270.1161435466133,2080.5068520628843,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C14408,6165.82,Reminder,0.7469965667045475,4605.846370918232,3495.4432418978568,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14409,8062.55,Retry,0.8982530337517755,7242.209997275378,7234.209997275378,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14410,2343.44,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14411,3809.26,Reminder,0.549796447347142,2094.317615021574,1586.6813874163963,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14412,1715.22,Retry,0.413046802241771,708.4661361411304,700.4661361411304,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C14413,542.18,Retry,0.9017380592083502,488.90434094158326,480.90434094158326,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14414,4695.77,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14415,6510.52,Retry,0.6697111528817467,4360.16785505967,4352.16785505967,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14416,4933.0,Reminder,0.3681525680511585,1816.0966181963647,1665.8088887406554,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C14417,840.84,Reminder,0.3382716418385088,284.43232732349173,256.6777411376124,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14418,3021.08,Reminder,0.45687779279054597,1380.2643622436626,1154.4220642846767,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14419,678.15,Reminder,0.7902862984658647,535.9326533046261,445.18342877588594,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14420,11965.83,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14421,1677.75,Reminder,0.9090564724057992,1525.1694965788297,1154.1288173999105,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14422,10920.23,Reminder,0.8040843093629967,8780.785597635077,7370.859902013464,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14423,8524.89,Retry,0.6971044285636016,5942.738572017561,5459.319486256156,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14424,1946.09,Retry,0.6814301133083019,1326.1243292081533,1318.1243292081533,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14425,1616.18,Retry,0.9296497866758436,1502.481392229765,1374.2828808513839,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14426,5294.09,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14427,2035.69,Retry,0.924967938115784,1882.9479819429205,1874.9479819429205,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14428,4341.77,Retry,0.7523190497955675,3266.3962808309016,2997.0845783644295,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14429,2718.37,Retry,0.7761583065979043,2109.885455906545,2101.885455906545,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14430,962.1,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C14431,671.61,Retry,0.9215185265417328,618.9010576106932,610.9010576106932,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C14432,4795.33,Retry,0.3903410862517858,1871.814321135776,1863.814321135776,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C14433,2552.44,Reminder,0.8328293175457256,2125.746863276412,1780.6273651521863,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14434,2569.79,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14435,6979.56,Reminder,0.9073783019170067,6333.101300927864,5314.805092779406,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14436,10227.17,Retry,0.8985373143043984,9189.493864734515,9181.493864734515,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14437,3216.39,Retry,0.5258935900331457,1691.4788840467095,1683.4788840467095,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C14438,3045.96,Reminder,0.6249283987779605,1903.5069055417166,1593.945800655042,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14439,5967.98,Retry,0.5436274364787749,3244.3576683565984,2976.8090548880705,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C14440,1350.87,Retry,0.5803929155827682,784.035377873294,776.035377873294,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability']"
C14441,4781.8,Retry,0.7982617913573896,3817.1282339127656,3503.7579751997446,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C14442,6220.21,Reminder,0.5138044752418625,3195.9717349441853,2679.6162573531155,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14443,6892.81,Reminder,0.4279098505251564,2949.5012967983034,2236.6209855667107,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14444,849.5,Reminder,0.7833181175037609,665.4287408194449,500.7258430227781,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14445,2175.39,Retry,0.46660043166370263,1015.037913036902,1007.037913036902,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C14446,1981.16,Retry,0.7111661513265422,1408.9339323620923,1288.219217773125,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14447,4332.76,Reminder,0.3480929197699299,1508.2030790623614,1261.8905864123835,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14448,5876.08,Retry,0.3949619577565359,2320.8280607340257,2312.8280607340257,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C14449,13245.56,Reminder,0.788719616247502,10447.033000183263,7934.745080139281,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14450,2692.1,Reminder,0.826148662668865,2224.0748147708514,1685.2968592258471,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14451,2686.49,Reminder,0.6867397143611318,1844.9193752340368,1692.325825215314,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C14452,10034.53,Reminder,0.362614661519978,3638.6676994620652,3633.6676994620652,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14453,5071.09,Retry,0.7502485107345656,3804.577720300948,3492.211502676872,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C14454,11027.76,Retry,0.5113703835537373,5639.2698609385625,5180.128272063477,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C14455,5039.35,Reminder,0.4957552175239509,2498.284055429322,2493.284055429322,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14456,1585.03,Reminder,0.3990676101637526,632.5341341378528,526.3286726757964,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14457,1376.84,Reminder,0.7367905618050321,1014.4427171156403,765.9764650078866,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14458,1156.14,Retry,0.9675057992773387,1118.5721547765024,1110.5721547765024,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14459,6793.29,Reminder,0.41193944619034767,2798.424120410427,2121.8023315119244,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14460,10351.92,Reminder,0.49394776419301895,5113.3077391049965,4290.178500848197,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14461,17562.82,Reminder,0.551327792699709,9682.870784182303,7353.9817959785505,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14462,7852.08,Reminder,0.5878148852467957,4615.56950414866,3502.8328231529813,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14463,10140.78,Retry,0.7107865482765499,7207.930013031872,6623.2956119893215,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14464,2515.02,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14465,1585.92,Retry,0.855221279950901,1356.312532299733,1239.8075297157543,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14466,7896.01,Reminder,0.3985135469879332,3146.6669521521903,2638.20023980784,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14467,5586.98,Reminder,0.778544340532965,4349.711659670864,3996.734726897195,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C14468,4359.03,Reminder,0.35840049294951615,1562.2785007817292,1182.3316605941143,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14469,5453.14,Reminder,0.45106236276680595,2459.70621289818,1864.3767218026169,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14470,5180.2,Reminder,0.8340042350008466,4320.308738151386,3278.4346409950535,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14471,11171.3,Retry,0.9120460621327109,10188.740173903152,10180.740173903152,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14472,11271.56,Reminder,0.37389707402816236,4214.403303732874,3197.946510836984,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14473,6182.18,Retry,0.9059761799028023,5600.907819871507,5144.835194281786,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14474,7869.04,Reminder,0.5314219837463056,4181.780846979028,3507.6959114623833,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14475,6034.81,Reminder,0.9147871328157671,5520.56653698792,4632.275891069853,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14476,2765.88,Reminder,0.7294174055730701,2017.4810137264433,1528.2855704320968,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14477,7326.85,Reminder,0.7979452052127072,5846.424826812724,4438.282868377671,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14478,1310.88,Reminder,0.32524411239873374,426.3560020612521,421.3560020612521,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C14479,9294.36,Reminder,0.5749458478731407,5343.753690638205,4056.2528048850354,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14480,1538.3,Reminder,0.507261160299374,780.319842888527,588.0430805952806,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14481,5027.57,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14482,2034.34,Retry,0.4670012091350952,950.0392397918895,942.0392397918895,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C14483,6227.69,Reminder,0.8769624931044881,5461.45054868189,4582.618460892787,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14484,3892.9,Reminder,0.5063542652532358,1971.1865192043217,1493.1017545952845,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14485,1116.82,Reminder,0.5242272524421363,585.4674800724266,486.7926832608384,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14486,5600.49,Retry,0.7320533778293244,4099.857621999353,4091.857621999353,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14487,2519.24,Retry,0.8257404409823507,2080.238348540377,2072.238348540377,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C14488,8094.72,Reminder,0.8867401962298631,7177.913601225798,5450.214336931606,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C14489,4004.24,Retry,0.7049234068274315,2822.682502554674,2814.682502554674,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14490,5488.37,Retry,0.6631457477613169,3639.5892276407785,3631.5892276407785,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14491,1859.37,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14492,2496.35,Retry,0.8154978493532239,2035.7680562329203,1864.9066117342868,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C14493,2771.49,Reminder,0.56966352831302,1578.8167720842519,1321.2060885507715,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14494,7937.96,Reminder,0.33660647295085194,2671.968718024945,2025.6962256989582,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14495,15305.25,Retry,0.7942175069150883,12155.697497712155,12147.697497712155,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14496,2100.46,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14497,9466.63,Reminder,0.5659519786566385,5357.657979710293,4495.432702956647,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14498,705.08,Retry,0.632395592110692,445.8894840854067,437.8894840854067,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C14499,1538.71,Reminder,0.7021512321842143,1080.4071224741724,816.109413080371,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C14500,1857.57,Reminder,0.5722826109425154,1063.0550096084883,802.921807302451,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14501,1355.66,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14502,1126.85,Reminder,0.39948990477971213,450.1651992010186,337.1255513927741,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14503,5566.09,Retry,0.5507004232325505,3065.2481187504673,3057.2481187504673,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability']"
C14504,3370.43,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C14505,5418.5,Retry,0.891123418166472,4828.552241335028,4820.552241335028,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
